id,timestamp,url,tweet,replies,retweets,quotes,likes
2.71E+17,20-11-12 16:18,https://twitter.com/JoeBiden/status/270924129773944834,"RT @VP: VP greets first responders at Hoboken Terminal in Hoboken, NJ. http://t.co/7iXXltj8",20,51,0,48
2.71E+17,20-11-12 19:03,https://twitter.com/JoeBiden/status/270965550463721473,"Happy birthday, VP Biden! http://t.co/4wfCw6Fq",98,398,0,186
2.71E+17,20-11-12 20:10,https://twitter.com/JoeBiden/status/270982521276223488,“We’re just so incredibly proud of you.”—VP Biden during a Thanksgiving celebration with wounded warriors yesterday,29,80,2,39
2.71E+17,20-11-12 22:16,https://twitter.com/JoeBiden/status/271014160215703552,Help determine what happens next with the organization that powered this campaign: http://t.co/lZsyYSlq http://t.co/BlehIPcy,59,103,0,94
2.72E+17,22-11-12 16:15,https://twitter.com/JoeBiden/status/271648031714205696,Best wishes for a happy and safe Thanksgiving. http://t.co/8G9kqQcx,103,193,1,185
2.75E+17,30-11-12 17:39,https://twitter.com/JoeBiden/status/274568234399825920,VP Biden visited Costco yesterday to do some holiday shopping—and urged Congress to extend middle class tax cuts: http://t.co/jvcJiNEr,94,255,0,122
2.76E+17,03-12-12 19:19,https://twitter.com/JoeBiden/status/275680573979254785,Share why it matters to you that Congress keep taxes low for American families and small businesses. http://t.co/LedOeEUn #My2K,103,123,0,38
2.77E+17,07-12-12 16:04,https://twitter.com/JoeBiden/status/277081125611008001,"A #FF this week for @ObamaInaugural—everything you need to know for President Obama and VP Biden’s inauguration on January 21, 2013.",18,97,0,40
2.78E+17,10-12-12 18:45,https://twitter.com/JoeBiden/status/278208735476867072,"""This is no time to add any additional burden for middle class people.”—VP Biden on #My2K at a VA diner last week: http://t.co/sSbuwwvv",43,87,1,67
2.78E+17,10-12-12 19:58,https://twitter.com/JoeBiden/status/278227116594696192,Help make sure that taxes stay low for families and small businesses—contact your representative now: http://t.co/LiLxqxyM #My2K,30,99,0,33
2.79E+17,11-12-12 21:09,https://twitter.com/JoeBiden/status/278607395490525185,See the impact on your state if Congress fails to extend middle-class tax cuts: http://t.co/inf1psGj #My2K,32,90,0,34
2.79E+17,11-12-12 22:56,https://twitter.com/JoeBiden/status/278634390005882880,VP Biden and Dr. Biden went to the Army-Navy football game last weekend—check out photos and a video: http://t.co/K1xjROY9,22,34,0,23
2.79E+17,12-12-12 17:34,https://twitter.com/JoeBiden/status/278915644244783104,"VIDEO: Ann Marie shared her #My2K story, and ended up having lunch with VP Biden. http://t.co/nYJ5xD0L",18,46,0,30
2.83E+17,24-12-12 20:57,https://twitter.com/JoeBiden/status/283315357442260993,Wishing you a happy and safe holiday season. http://t.co/CwkYuUcx,375,549,2,616
4.53E+17,07-04-14 14:17,https://twitter.com/JoeBiden/status/453174606900523008,"Dusting off the Twitter handle for a big midterm election year. Let's get to it, folks! –Joe",220,704,0,771
4.53E+17,07-04-14 19:07,https://twitter.com/JoeBiden/status/453247767801266176,"""You've got to be kidding me."" ­-Vice President Biden, on still having to fight for #voterexpansion in 2014. WATCH: http://t.co/IJjzLdn1ZB",19,106,0,71
4.54E+17,08-04-14 18:48,https://twitter.com/JoeBiden/status/453605258649145347,"Go Blue Hens! Vice President Biden will deliver the 2014 commencement address at @UDelaware, his alma mater. http://t.co/783ocuFCCi",10,72,0,98
4.54E+17,09-04-14 21:15,https://twitter.com/JoeBiden/status/454004644558434304,"""It's time to stand up and to fight back"" - VP Biden on @TheDemocrats' #VoterExpansion Project. Watch and join today: http://t.co/owNm0VYtub",11,52,0,41
4.54E+17,10-04-14 21:27,https://twitter.com/JoeBiden/status/454370052448743425,"""What's gutsy about giving millionaires another tax break? What's gutsy about gutting Medicare?” - VP Biden on the Ryan Budget in 2012. #TBT",46,157,0,143
4.55E+17,11-04-14 15:54,https://twitter.com/JoeBiden/status/454648717266534400,"""Trevor &amp; Chopper represent the very best in our military."" -The VP in the latest #BeingBiden http://t.co/2Hw9Bk52S0 http://t.co/PX5xOUxrL2",15,46,0,61
4.56E+17,14-04-14 19:49,https://twitter.com/JoeBiden/status/455794944448679936,Watch the VP &amp; @JohnKerry at the FIFA World Cup Trophy Tour. Cheer for @ussoccer this summer to bring it back! http://t.co/4wlFVIcNFL,7,40,0,45
4.57E+17,16-04-14 19:19,https://twitter.com/JoeBiden/status/456512234978414592,Follow the VP on @instagram (grab some shades before checking out his first post!) http://t.co/HleMeJTjiS http://t.co/AlyjHYUJYF,26,136,1,234
4.57E+17,17-04-14 2:07,https://twitter.com/JoeBiden/status/456614958105501698,The First Selfie. http://t.co/Zt7PgMh4sZ http://t.co/rKfaULQicl,1266,22837,634,33381
4.57E+17,17-04-14 18:25,https://twitter.com/JoeBiden/status/456861097509662720,"""The point is real simple: The backbone of this country is a strong and thriving middle class."" -VP in PA yesterday. http://t.co/juzhgUrI89",17,72,0,86
4.57E+17,17-04-14 21:06,https://twitter.com/JoeBiden/status/456901642026508288,RT @TheDemocrats: Great news! The President just announced —&gt; http://t.co/bfl285vPRN,34,87,0,100
4.57E+17,17-04-14 21:54,https://twitter.com/JoeBiden/status/456913578327420928,High five. http://t.co/kjrOTTWk2i http://t.co/EWbVAsXbsy,23,78,0,210
4.58E+17,20-04-14 15:39,https://twitter.com/JoeBiden/status/457906445917642752,Happy Easter! http://t.co/QKLGErcdA8,75,219,0,381
4.59E+17,24-04-14 21:49,https://twitter.com/JoeBiden/status/459448966527348737,#ThrowbackThursday to an earlier #TakeYourChildToWorkDay http://t.co/7oAabE7enU #TBT http://t.co/17PInhV88x,22,106,0,213
4.61E+17,28-04-14 16:37,https://twitter.com/JoeBiden/status/460820225743945728,Agree with the VP that cutting millionaires' taxes while raising middle class taxes is just wrong? Tune in at 2:00: http://t.co/V7eH0EaSBN,17,74,0,72
4.61E+17,28-04-14 18:20,https://twitter.com/JoeBiden/status/460845998815051776,Listen to VP Biden's speech on the budget now on @WHLive --&gt; http://t.co/V7eH0EaSBN,8,13,0,29
4.61E+17,28-04-14 21:00,https://twitter.com/JoeBiden/status/460886376905707521,Fight for a fair shot for the middle class → http://t.co/uIpsrGSDVs http://t.co/tAFdLfQg86,34,120,0,90
4.61E+17,29-04-14 19:09,https://twitter.com/JoeBiden/status/461220705955500032,The VP has been fighting to end violence against women for a long time. Here's the next step: http://t.co/Bis94relFN #1is2Many #NotAlone,25,154,0,117
4.62E+17,30-04-14 16:01,https://twitter.com/JoeBiden/status/461535726598119424,"The VP teamed up with Daniel Craig, @DuleHill, @sethmeyers, and others to combat sexual assault. Watch → http://t.co/v5qUadZjdd #1is2Many",6,144,1,127
4.62E+17,01-05-14 14:39,https://twitter.com/JoeBiden/status/461877534649778176,"Before the VP launched http://t.co/Bis94relFN this week, he championed the Violence Against Women Act #TBT #1is2Many http://t.co/0aOybj4FkP",17,118,1,138
4.62E+17,01-05-14 18:00,https://twitter.com/JoeBiden/status/461928260654596096,Ending violence against women is my passion. I couldn't be prouder of http://t.co/Bis94relFN &amp; the students who helped make it happen. -Joe,43,183,0,197
4.63E+17,05-05-14 21:15,https://twitter.com/JoeBiden/status/463426793677283328,"“We have got to get 11 million people out of the shadows."" - VP Biden. Act on immigration: http://t.co/tFi2nh0bWG http://t.co/nEkBlf25y7",36,71,1,105
4.64E+17,07-05-14 17:17,https://twitter.com/JoeBiden/status/464091649128558592,Miss the VP and @OfficialJLD's video from the #WHCD? WATCH: http://t.co/0qxn8zaRbP,11,37,0,45
4.65E+17,09-05-14 19:52,https://twitter.com/JoeBiden/status/464855406733697024,"Welcome to Washington, @UDBlueHens! http://t.co/JM3CIIiwPf",26,90,0,134
4.67E+17,14-05-14 15:10,https://twitter.com/JoeBiden/status/466596333168906243,"""We have to rebuild the infrastructure in this country."" -VP Biden talking #RebuildAmerica in St. Louis yesterday. http://t.co/ZyjLtgn9XX",49,115,1,130
4.67E+17,16-05-14 20:33,https://twitter.com/JoeBiden/status/467402468184555520,RT if you agree with the Vice President this #NationalWomensHealthWeek http://t.co/SINIFZHBiS,53,330,0,217
4.68E+17,19-05-14 16:30,https://twitter.com/JoeBiden/status/468428609867509760,"""I hope you will accept this corsage and enjoy your prom as much as I did mine."" - The VP http://t.co/YuGLBpOPQj",37,129,0,145
4.71E+17,26-05-14 14:04,https://twitter.com/JoeBiden/status/470928478783950848,"Honoring the memory of those we have lost, and reminding their families that they are never alone. http://t.co/rhxAeWVmOh",38,316,0,238
4.72E+17,28-05-14 22:33,https://twitter.com/JoeBiden/status/471781366695473153,"This election is about each of us doing our part, and the President, VP, and @TheDemocrats need your help. Join: http://t.co/TkppTZdpr0",26,43,0,55
4.74E+17,03-06-14 17:53,https://twitter.com/JoeBiden/status/473885164352073728,RT to wish @DrBiden a very happy birthday! http://t.co/bgROT9vb7K,52,368,1,352
4.75E+17,06-06-14 23:33,https://twitter.com/JoeBiden/status/475057949832798208,RT @TheDemocrats: Our challenge on #DDay70: http://t.co/h6oLhTvB6t,102,172,0,161
4.78E+17,15-06-14 20:31,https://twitter.com/JoeBiden/status/478273697485049857,"Happy Father's Day! MT @BeauBiden: #HappyFathersDay to all dads today, incl. 3 of the best out there! http://t.co/KVR26IpOTf",22,56,0,129
4.79E+17,16-06-14 22:34,https://twitter.com/JoeBiden/status/478666957130985472,"The VP cheered on the #USMNT in 2010, and he's cheering them on right now. Are you? #IBelieveThatWeWillWin http://t.co/lPngtEsOQu",26,236,1,341
4.79E+17,17-06-14 13:58,https://twitter.com/JoeBiden/status/478899560509894656,Still celebrating? Watch the post-game pep talk with the #USMNT and the Vice President. #OneNationOneTeam #IBelieve https://t.co/sUCMZcGtXh,38,68,0,74
4.82E+17,25-06-14 20:05,https://twitter.com/JoeBiden/status/481890835282554880,"One year ago, the Supreme Court struck down a vital component of the #VRA. Stand up for every citizen's #VotingRights http://t.co/hTbDVNHR3p",9,61,0,60
4.82E+17,26-06-14 16:20,https://twitter.com/JoeBiden/status/482196823575392256,Let's go #USMNT! RT @TheDemocrats: #IBelieveThatWeWillWin http://t.co/HkI2VvUhBR,64,219,0,189
4.84E+17,30-06-14 23:05,https://twitter.com/JoeBiden/status/483748310650351620,"The first Corvette was #MadeInAmerica (Flint, MI) on this day in 1953. http://t.co/NbnXdjoyiE",29,172,2,242
4.84E+17,01-07-14 19:39,https://twitter.com/JoeBiden/status/484058675422982145,"Let's go, #USMNT! #IBelieveThatWeWillWin http://t.co/IV72T81qyV",20,248,1,254
4.84E+17,02-07-14 21:37,https://twitter.com/JoeBiden/status/484450845917200384,The VP reflects on the courage of civil rights leaders like @repjohnlewis for #CivilRights50 http://t.co/s2P6auPbSr http://t.co/6rkm9wKQ30,21,92,0,112
4.85E+17,04-07-14 13:19,https://twitter.com/JoeBiden/status/485050299120623616,Happy 4th of July! http://t.co/lXt9UPkzdG,86,312,1,385
4.87E+17,10-07-14 22:56,https://twitter.com/JoeBiden/status/487369802697043970,Let’s get to work. MT @TheDemocrats: Add your voice to President Obama's: http://t.co/y3dY9C5RIw http://t.co/pS6lu6YScl,62,255,0,170
4.89E+17,16-07-14 17:11,https://twitter.com/JoeBiden/status/489457331693166592,The VP is speaking at @genprogress' #MakeProgress Summit. Watch live: http://t.co/W5pDZ75FLF,16,31,0,37
4.90E+17,17-07-14 20:22,https://twitter.com/JoeBiden/status/489867813621088259,The VP is about to take the stage at #NN14. Watch the keynote here: http://t.co/7NNLwyz7vk,23,63,0,68
4.92E+17,22-07-14 14:59,https://twitter.com/JoeBiden/status/491598410357932033,Read the VP's letter to the President on how job training will provide #OpportunityForAll: http://t.co/K4RbsyJ0Bm http://t.co/vknkySylmj,37,93,0,84
4.92E+17,23-07-14 22:39,https://twitter.com/JoeBiden/status/492076533612175360,The Vice President chats about the plan to #RebuildAmerica: https://t.co/RlPwx67FN8 http://t.co/GxjTjPNfcG,33,52,0,62
4.93E+17,27-07-14 14:58,https://twitter.com/JoeBiden/status/493410007363227648,The VP is committed to helping every eligible voter cast a ballot. Join him today: http://t.co/iffwoXHotx #100Days http://t.co/JGzEKiZ18n,55,111,0,97
4.95E+17,31-07-14 19:24,https://twitter.com/JoeBiden/status/494926494897287168,"Republicans blocked bills, shut down the government, and voted to sue the President. Replace them with @TheDemocrats: http://t.co/Tk0tck4bvo",113,478,0,381
4.96E+17,04-08-14 16:03,https://twitter.com/JoeBiden/status/496325499166408704,"Happy birthday, President Obama! http://t.co/XjCxW8agfu",225,1943,25,2422
5.03E+17,22-08-14 20:21,https://twitter.com/JoeBiden/status/502913525640355840,Every single vote matters. Visit http://t.co/irUGlySpKT and http://t.co/Efxpa5Tl6Q to get ready for November! http://t.co/T1Aou4YFZu,32,175,0,114
5.05E+17,27-08-14 14:57,https://twitter.com/JoeBiden/status/504643868210769920,.@TheDemocrats nominated President Obama and Vice President Biden on this day in 2008. http://t.co/KCcB5kUuEL,114,200,6,464
5.06E+17,01-09-14 14:24,https://twitter.com/JoeBiden/status/506447601739497472,Wishing a Happy Labor Day to the hard-working Americans who make our country great. http://t.co/FJp0czy72T,77,349,0,336
5.07E+17,03-09-14 15:44,https://twitter.com/JoeBiden/status/507192440089219072,The Vice President is about to talk about jobs at the Portsmouth Naval Shipyard. Listen → http://t.co/XYmtPfVGj7 #MadeInAmerica,29,41,0,48
5.08E+17,06-09-14 18:32,https://twitter.com/JoeBiden/status/508321750485323776,"""Folks, it’s never a good bet to bet against the American people."" - Vice President Biden. WATCH: http://t.co/svGEHibKry #OpportunityForAll",23,71,1,90
5.09E+17,08-09-14 16:32,https://twitter.com/JoeBiden/status/509016433851121665,Read the VP's op-ed on his proudest legislative accomplishment: The Violence Against Women Act. http://t.co/N8etPFeQw6,41,83,2,100
5.10E+17,10-09-14 18:17,https://twitter.com/JoeBiden/status/509767614084956160,There are 55 days left before Election Day. Commit to vote right now → http://t.co/SVMedG8i7O #IWillVote http://t.co/UYVjqR7Xrc,19,99,1,74
5.10E+17,11-09-14 15:50,https://twitter.com/JoeBiden/status/510092980469108736,Today America stands strong and proud. http://t.co/0zMR6J6O8U,50,184,0,195
5.11E+17,13-09-14 15:39,https://twitter.com/JoeBiden/status/510814968544264192,VAWA is the single most significant legislation I’ve ever been part of. Couldn't be prouder of everyone who made it happen. -Joe,29,162,0,176
5.11E+17,13-09-14 17:53,https://twitter.com/JoeBiden/status/510848731563192322,RT if you agree with Vice President Biden. #vawa20 http://t.co/JfSorMbouK,147,685,26,490
5.13E+17,19-09-14 0:05,https://twitter.com/JoeBiden/status/512754372069974016,"When women like @DWStweets talk about their #breastcancer experience, it gives others hope. Congrats on a well-deserved Komen award. -Joe",12,34,0,67
5.13E+17,19-09-14 14:00,https://twitter.com/JoeBiden/status/512964382322487296,VP Biden is about to take the stage at the Women's Leadership Forum Conference. Follow @TheDemocrats for live updates. #DemWomen,27,44,0,67
5.14E+17,22-09-14 17:32,https://twitter.com/JoeBiden/status/514104880731271169,Stopping sexual assault is everyone's responsibility. Visit http://t.co/wymBStCyGB and take the pledge. #ItsOnUs,30,115,4,163
5.14E+17,23-09-14 17:03,https://twitter.com/JoeBiden/status/514459933077929984,"Voting is important, folks. Make sure your registration is up-to-date for 2014 by visiting http://t.co/irUGlySpKT –Joe",32,202,0,114
5.15E+17,25-09-14 20:03,https://twitter.com/JoeBiden/status/515230194651897856,"Happy first week of fall, everyone. #ThrowbackThursday http://t.co/z9ALxCF6DC",52,149,1,254
5.18E+17,03-10-14 17:56,https://twitter.com/JoeBiden/status/518097326725160960,"The Vice President is in Joplin, Missouri today. Here's why: http://t.co/Zb3SzOr9oN",16,55,0,57
5.18E+17,04-10-14 15:56,https://twitter.com/JoeBiden/status/518429483733647360,"Big GOTV weekend, folks. Wish I could bring a slice to every one of you knocking on doors and picking up phones! -Joe http://t.co/CKD4rCRSEM",92,311,2,424
5.21E+17,10-10-14 16:51,https://twitter.com/JoeBiden/status/520617549231583232,#1010means good news for our economy. Commit to vote for candidates who will #RaiseTheWage: http://t.co/2XxEP1GE6u http://t.co/w7x8LqTydh,40,141,0,105
5.23E+17,16-10-14 15:56,https://twitter.com/JoeBiden/status/522778136313077760,VP Biden is about to speak about infrastructure development in Philadelphia. This is why we have to #RebuildAmerica: https://t.co/VPP70xIX22,36,62,0,69
5.24E+17,19-10-14 15:06,https://twitter.com/JoeBiden/status/523852794495639552,Catch Vice President Biden and @Mariska during @USA_Network's SVU marathon today. #1is2Many #NotAlone,23,56,0,83
5.26E+17,25-10-14 14:57,https://twitter.com/JoeBiden/status/526024861840601089,Look who voted yesterday! Commit to join him by voting in this year's election: http://t.co/Xsn4dFdqwu #IWillVote http://t.co/uBHRYzw3Sa,55,160,3,262
5.29E+17,02-11-14 16:11,https://twitter.com/JoeBiden/status/528942452598902785,Democrats can't win without your help. Make sure you're ready to vote on Tuesday: http://t.co/NuF8byPfsS http://t.co/E9Cc3n1GhO,70,432,0,309
5.30E+17,04-11-14 17:08,https://twitter.com/JoeBiden/status/529681682929295360,"Folks, there's a lot at stake today. Make time to vote. http://t.co/NuF8byPfsS has everything you need to know. -Joe",34,223,0,190
5.30E+17,04-11-14 18:56,https://twitter.com/JoeBiden/status/529708828997455872,"If you've already voted, give your friends a call right now and remind them to vote. http://t.co/NuF8byPfsS http://t.co/Vqf99EavVy",42,187,2,170
5.32E+17,11-11-14 15:20,https://twitter.com/JoeBiden/status/532191215853506560,"To all the brave men and women who have served our nation, thank you, and happy Veterans Day. http://t.co/uQXC5dKd55",60,208,1,388
5.33E+17,13-11-14 21:50,https://twitter.com/JoeBiden/status/533014086939062272,Looking good! #TBT http://t.co/Rh5b0rQFF9,99,322,1,693
5.38E+17,27-11-14 15:20,https://twitter.com/JoeBiden/status/537989379596505089,"I never get tired of counting my blessings. We’ve got so much to be thankful for. Happy Thanksgiving, everyone. -Joe",101,297,3,589
5.42E+17,07-12-14 18:09,https://twitter.com/JoeBiden/status/541655728180957185,"Happy 227th, Delaware! On this day in 1787 it became the #firststate. http://t.co/E5AzX18lzB",52,423,1,415
5.45E+17,16-12-14 20:52,https://twitter.com/JoeBiden/status/544958348211527681,Happy Chanukah! Vice President Biden will be speaking at the National Menorah Lighting at 4pm ET today. Listen here: http://t.co/Rp2uXt1hYi,27,82,0,152
5.48E+17,25-12-14 19:39,https://twitter.com/JoeBiden/status/548201296289751040,Merry Christmas! RT @TheDemocrats: Wishing you a holiday filled with peace and joy. http://t.co/vXb6KacGSv,49,143,3,305
5.52E+17,05-01-15 19:04,https://twitter.com/JoeBiden/status/552178887434977280,VP Biden on how you can join millions of Americans who have quality health care thanks to the Affordable Care Act: https://t.co/UG3RuGpSb4,31,90,1,133
5.53E+17,06-01-15 20:54,https://twitter.com/JoeBiden/status/552569014359425024,The VP is pro-selfie. RT @igorbobic: Biden taking a selfie with Mark Warner's daughter for her Instagram account http://t.co/NmFtXEuy0O,80,258,3,448
5.57E+17,20-01-15 0:07,https://twitter.com/JoeBiden/status/557328650639802368,"The example set by Dr. King is one that inspires us to work toward a more just and equal future. Today, we celebrate that legacy.",51,227,2,411
5.58E+17,20-01-15 21:52,https://twitter.com/JoeBiden/status/557656979100139520,"""How do we make it better?"" Listen to VP Biden preview the State of the Union address: http://t.co/xIUBDInsIl #SOTU http://t.co/6UZbvWaGRR",60,103,2,183
5.58E+17,21-01-15 1:14,https://twitter.com/JoeBiden/status/557707760557899776,VP Biden is going to be listening to the #SOTU at 9pm ET tonight - join him here: http://t.co/NBNUZ6ibQe,43,73,0,151
5.60E+17,26-01-15 21:13,https://twitter.com/JoeBiden/status/559821449771626496,"Happy birthday, @TheEllenShow! Vice President Biden surprised her on the air. Watch: http://t.co/PwEKS32gLo",76,137,1,431
5.67E+17,14-02-15 15:44,https://twitter.com/JoeBiden/status/566624124827480066,♥ http://t.co/ZGFT0PqoEj,150,526,5,1448
5.71E+17,25-02-15 22:49,https://twitter.com/JoeBiden/status/570717257254490114,"This #progress is extraordinary, but we're not done. Add your name to keep the momentum going: http://t.co/lB20ILcmGq http://t.co/S919Af9VwD",184,258,4,484
5.74E+17,07-03-15 21:08,https://twitter.com/JoeBiden/status/574315632818286593,Stand up for voting rights as we remember #Selma50: http://t.co/FR8SARPXUr http://t.co/4fO4T4OdAG,267,742,9,994
5.80E+17,23-03-15 20:59,https://twitter.com/JoeBiden/status/580111605586882560,5 years ago I watched Pres. Obama sign the Affordable Care Act. We should all be proud of the difference it's made in millions of lives –Joe,860,1009,20,2741
5.94E+17,01-05-15 20:11,https://twitter.com/JoeBiden/status/594232715769065472,Celebrating the workers who built this country. #MayDay http://t.co/s6Tc15VBbi,1209,906,13,1691
7.58E+17,28-07-16 0:30,https://twitter.com/JoeBiden/status/758459658080292864,"It’s good to be back, folks. We've got less than 4 months until Election Day, and I need you with me. Let's go elect some Democrats. –Joe",222,2428,167,7752
7.58E+17,28-07-16 0:31,https://twitter.com/JoeBiden/status/758459823570690048,I've seen Hillary in the Senate &amp; the Situation Room. Clear-eyed. Steady. Understands working people. Exactly the leadership we need. –Joe,245,1958,80,5906
7.58E+17,28-07-16 1:12,https://twitter.com/JoeBiden/status/758470205886631937,"""This is kind of a bittersweet moment."" -VP Biden

Eight years ago: https://t.co/zq2u667z7f",84,1350,152,3530
7.58E+17,28-07-16 1:18,https://twitter.com/JoeBiden/status/758471759708454913,"""There's only one person in this race who will be there... That's Hillary Clinton's life story."" -VP Biden #DemsInPhilly",68,270,5,756
7.58E+17,28-07-16 1:22,https://twitter.com/JoeBiden/status/758472593896792064,"""He has no clue. Period.” –VP Biden on Donald Trump #DemsInPhilly",117,1190,82,2299
7.58E+17,28-07-16 1:22,https://twitter.com/JoeBiden/status/758472735706193920,“The threats are too great and the times are too uncertain to elect Donald Trump president of the United States.” –VP Biden #DemsInPhilly,164,1302,61,2299
7.58E+17,28-07-16 1:24,https://twitter.com/JoeBiden/status/758473276075245568,"""It's never been a good bet to bet against America."" -VP Biden #DemsInPhilly",101,1009,55,2058
7.58E+17,28-07-16 1:27,https://twitter.com/JoeBiden/status/758473908584677377,"""I am more optimistic about our chances today than when I was elected as a 29-year-old kid to the Senate."" -VP Biden #DemsInPhilly",136,555,33,1890
7.58E+17,28-07-16 1:31,https://twitter.com/JoeBiden/status/758474960989978625,Our choice in November is between division and hate — and the idea that we're stronger together. Let’s go. https://t.co/Vc7191V3pq,410,2081,129,5018
7.59E+17,29-07-16 17:12,https://twitter.com/JoeBiden/status/759074085792014336,".@SarahEMcBride - Beau loved you, I love you, and all the Bidens are proud of you. -Joe",42,402,28,2209
7.62E+17,07-08-16 19:18,https://twitter.com/JoeBiden/status/762367327883104256,"No one wants to earn a Purple Heart. But to those who did, you have America's unending gratitude and admiration. Thank you. #PurpleHeartDay",423,6326,238,18424
7.65E+17,15-08-16 14:31,https://twitter.com/JoeBiden/status/765194171196051459,The VP is stepping up to the plate in Scranton again. He'll introduce @HillaryClinton to his hometown in a few hours https://t.co/iVjE25ohxl,77,421,31,1676
7.65E+17,15-08-16 16:02,https://twitter.com/JoeBiden/status/765217016621961216,Scranton families like the Bidens know the meaning of hard work and giving your kids a better life. https://t.co/MQoe5IxJUb,26,164,14,541
7.65E+17,15-08-16 16:05,https://twitter.com/JoeBiden/status/765217736104484865,"Those are the values that Joe Biden brought to the White House &amp; they're the values @HillaryClinton will bring, too. https://t.co/crrQwousyw",46,161,16,599
7.65E+17,15-08-16 16:40,https://twitter.com/JoeBiden/status/765226579693805569,VP Biden is about to go live on https://t.co/c0F9NPZ9dY. Tune in for a live behind-the-scenes preview from Scranton.,28,98,9,272
7.65E+17,15-08-16 17:39,https://twitter.com/JoeBiden/status/765241509146980352,"""Everyone is entitled to be treated with dignity and respect... and America can be defined in one single word — 'possibilities.'” -VP Biden",241,1154,70,3074
7.65E+17,15-08-16 17:45,https://twitter.com/JoeBiden/status/765243081822236672,"""She understands what it means to...young girls...when it's President Hillary Rodham Clinton. It will change their lives."" -VP Biden",53,181,20,629
7.65E+17,15-08-16 17:46,https://twitter.com/JoeBiden/status/765243302509707264,"""Hillary Clinton. She’s always been there. That’s her life story. And let's state the obvious—that is not Donald Trump’s story."" -VP",74,205,29,591
7.65E+17,15-08-16 17:48,https://twitter.com/JoeBiden/status/765243766299062272,"""[Trump] is trying to tell us he cares about the middle class? Give me a break... That's such a bunch of malarkey!"" -VP Biden",73,432,51,1057
7.65E+17,15-08-16 17:50,https://twitter.com/JoeBiden/status/765244243006849024,"""On every issue that matters most to our security, Donald Trump has no clue what it takes to lead this great country."" -VP Biden",84,439,31,939
7.65E+17,15-08-16 17:56,https://twitter.com/JoeBiden/status/765245895587819520,"""Trump’s ideas are not only profoundly wrong. They’re very dangerous. They’re very un-American."" -VP Biden",152,537,53,1159
7.65E+17,15-08-16 18:01,https://twitter.com/JoeBiden/status/765247149919571968,"""It is never, never, never ever been a good bet to bet against the United States of America."" -VP Biden",269,1211,99,3615
7.65E+17,15-08-16 18:38,https://twitter.com/JoeBiden/status/765256439531237376,"Scranton, she has your back. Do you have hers? Visit https://t.co/tu6W6eS9xR to make sure you're ready to vote for Hillary in November. -Joe",104,236,31,602
7.65E+17,15-08-16 20:12,https://twitter.com/JoeBiden/status/765279979810721792,"We are America, and we're second to none. Together, let's elect @HillaryClinton the next President. https://t.co/F7K3fplY09",325,851,87,2292
7.68E+17,23-08-16 15:51,https://twitter.com/JoeBiden/status/768113386290831360,"Eight years ago today, and the progress we've made is remarkable. —Joe https://t.co/E54GhFlMq0 https://t.co/uTNNqr37ss",263,942,117,3066
7.70E+17,29-08-16 18:27,https://twitter.com/JoeBiden/status/770327134686605313,Joe and Hillary went home to Scranton. Take a behind-the-scenes look at their visit: https://t.co/xdiqa0dbdP,343,1533,158,4285
7.71E+17,01-09-16 15:46,https://twitter.com/JoeBiden/status/771373671998980096,We're fighting for the middle-class workers who make America great. Follow along as VP Biden is back in Ohio today. https://t.co/lJUMetkav0,329,808,75,2756
7.71E+17,01-09-16 15:49,https://twitter.com/JoeBiden/status/771374432711573505,"""My biggest problem with Donald Trump... is the way he treats people."" -VP Biden",85,468,45,1124
7.71E+17,01-09-16 15:52,https://twitter.com/JoeBiden/status/771375165892620288,"""I know I would not be standing here today as Vice President without you all – without the American Labor movement."" -VP Biden",36,162,11,572
7.71E+17,01-09-16 16:02,https://twitter.com/JoeBiden/status/771377587016826884,"""The neighborhood you come from is where your character is etched. Where your values are set."" -VP Biden https://t.co/DQ99r0Od7e",341,902,87,2857
7.71E+17,01-09-16 16:04,https://twitter.com/JoeBiden/status/771378188450729984,"""[Trump] was born with a silver spoon in his mouth that he's now choking on because his foot's in his mouth along with the spoon."" -VP Biden",1062,7606,1307,16257
7.71E+17,01-09-16 16:09,https://twitter.com/JoeBiden/status/771379579701325824,"""This ain't your father's Oldsmobile. This ain't your father's Republican Party."" -VP Biden",64,283,26,655
7.71E+17,01-09-16 16:17,https://twitter.com/JoeBiden/status/771381556531396608,"""It's about the stuff we're made of. It's about our values... Hillary gets it in her gut. She gets it."" -VP Biden",90,303,27,813
7.71E+17,01-09-16 16:24,https://twitter.com/JoeBiden/status/771383288623669248,"""My name's Joe Biden, I'm for @HillaryClinton and @Ted_Strickland. And Donald Trump is dangerous."" -VP Biden",130,472,36,1146
7.71E+17,01-09-16 17:37,https://twitter.com/JoeBiden/status/771401514032173056,"The Vice President is talking to you live from UAW Local 1714 in Warren, Ohio. Tune in now: https://t.co/7HFnJ3pr4v",25,78,5,271
7.71E+17,01-09-16 18:31,https://twitter.com/JoeBiden/status/771415108350271488,"When you give the American people a chance, they'll never let you down. Happy to be here in Ohio today. -Joe https://t.co/0P5mjivYHJ",73,222,16,752
7.71E+17,01-09-16 23:16,https://twitter.com/JoeBiden/status/771486902591643648,VP Biden is on his last stop of the day in Ohio. Watch him speak live from UAW Local 1005 right now: https://t.co/dMG56mjHhy,30,102,7,319
