Tweet,Popularity
There are 55 days left before Election Day. Commit to vote right now → http://t.co/SVMedG8i7O #IWillVote http://t.co/UYVjqR7Xrc,0
Today America stands strong and proud. http://t.co/0zMR6J6O8U,0
VAWA is the single most significant legislation I’ve ever been part of. Couldn't be prouder of everyone who made it happen. -Joe,0
RT if you agree with Vice President Biden. #vawa20 http://t.co/JfSorMbouK,0
"When women like @DWStweets talk about their #breastcancer experience, it gives others hope. Congrats on a well-deserved Komen award. -Joe",0
VP Biden is about to take the stage at the Women's Leadership Forum Conference. Follow @TheDemocrats for live updates. #DemWomen,0
Stopping sexual assault is everyone's responsibility. Visit http://t.co/wymBStCyGB and take the pledge. #ItsOnUs,0
"Voting is important, folks. Make sure your registration is up-to-date for 2014 by visiting http://t.co/irUGlySpKT –Joe",0
"Happy first week of fall, everyone. #ThrowbackThursday http://t.co/z9ALxCF6DC",0
"The Vice President is in Joplin, Missouri today. Here's why: http://t.co/Zb3SzOr9oN",0
"Big GOTV weekend, folks. Wish I could bring a slice to every one of you knocking on doors and picking up phones! -Joe http://t.co/CKD4rCRSEM",0
#1010means good news for our economy. Commit to vote for candidates who will #RaiseTheWage: http://t.co/2XxEP1GE6u http://t.co/w7x8LqTydh,0
VP Biden is about to speak about infrastructure development in Philadelphia. This is why we have to #RebuildAmerica: https://t.co/VPP70xIX22,0
Catch Vice President Biden and @Mariska during @USA_Network's SVU marathon today. #1is2Many #NotAlone,0
Look who voted yesterday! Commit to join him by voting in this year's election: http://t.co/Xsn4dFdqwu #IWillVote http://t.co/uBHRYzw3Sa,0
Democrats can't win without your help. Make sure you're ready to vote on Tuesday: http://t.co/NuF8byPfsS http://t.co/E9Cc3n1GhO,0
"Folks, there's a lot at stake today. Make time to vote. http://t.co/NuF8byPfsS has everything you need to know. -Joe",0
"If you've already voted, give your friends a call right now and remind them to vote. http://t.co/NuF8byPfsS http://t.co/Vqf99EavVy",0
"To all the brave men and women who have served our nation, thank you, and happy Veterans Day. http://t.co/uQXC5dKd55",0
Looking good! #TBT http://t.co/Rh5b0rQFF9,0
"I never get tired of counting my blessings. We’ve got so much to be thankful for. Happy Thanksgiving, everyone. -Joe",0
"Happy 227th, Delaware! On this day in 1787 it became the #firststate. http://t.co/E5AzX18lzB",0
Happy Chanukah! Vice President Biden will be speaking at the National Menorah Lighting at 4pm ET today. Listen here: http://t.co/Rp2uXt1hYi,0
Merry Christmas! RT @TheDemocrats: Wishing you a holiday filled with peace and joy. http://t.co/vXb6KacGSv,0
VP Biden on how you can join millions of Americans who have quality health care thanks to the Affordable Care Act: https://t.co/UG3RuGpSb4,0
The VP is pro-selfie. RT @igorbobic: Biden taking a selfie with Mark Warner's daughter for her Instagram account http://t.co/NmFtXEuy0O,0
"The example set by Dr. King is one that inspires us to work toward a more just and equal future. Today, we celebrate that legacy.",0
"""How do we make it better?"" Listen to VP Biden preview the State of the Union address: http://t.co/xIUBDInsIl #SOTU http://t.co/6UZbvWaGRR",0
VP Biden is going to be listening to the #SOTU at 9pm ET tonight - join him here: http://t.co/NBNUZ6ibQe,0
"Happy birthday, @TheEllenShow! Vice President Biden surprised her on the air. Watch: http://t.co/PwEKS32gLo",0
♥ http://t.co/ZGFT0PqoEj,1
"This #progress is extraordinary, but we're not done. Add your name to keep the momentum going: http://t.co/lB20ILcmGq http://t.co/S919Af9VwD",0
Stand up for voting rights as we remember #Selma50: http://t.co/FR8SARPXUr http://t.co/4fO4T4OdAG,0
5 years ago I watched Pres. Obama sign the Affordable Care Act. We should all be proud of the difference it's made in millions of lives –Joe,1
Celebrating the workers who built this country. #MayDay http://t.co/s6Tc15VBbi,1
"It’s good to be back, folks. We've got less than 4 months until Election Day, and I need you with me. Let's go elect some Democrats. –Joe",2
I've seen Hillary in the Senate &amp; the Situation Room. Clear-eyed. Steady. Understands working people. Exactly the leadership we need. –Joe,2
"""This is kind of a bittersweet moment."" -VP Biden

Eight years ago: https://t.co/zq2u667z7f",1
"""There's only one person in this race who will be there... That's Hillary Clinton's life story."" -VP Biden #DemsInPhilly",0
"""He has no clue. Period.” –VP Biden on Donald Trump #DemsInPhilly",1
“The threats are too great and the times are too uncertain to elect Donald Trump president of the United States.” –VP Biden #DemsInPhilly,1
"""It's never been a good bet to bet against America."" -VP Biden #DemsInPhilly",1
"""I am more optimistic about our chances today than when I was elected as a 29-year-old kid to the Senate."" -VP Biden #DemsInPhilly",1
Our choice in November is between division and hate — and the idea that we're stronger together. Let’s go. https://t.co/Vc7191V3pq,2
".@SarahEMcBride - Beau loved you, I love you, and all the Bidens are proud of you. -Joe",1
"No one wants to earn a Purple Heart. But to those who did, you have America's unending gratitude and admiration. Thank you. #PurpleHeartDay",2
The VP is stepping up to the plate in Scranton again. He'll introduce @HillaryClinton to his hometown in a few hours https://t.co/iVjE25ohxl,1
Scranton families like the Bidens know the meaning of hard work and giving your kids a better life. https://t.co/MQoe5IxJUb,0
"Those are the values that Joe Biden brought to the White House &amp; they're the values @HillaryClinton will bring, too. https://t.co/crrQwousyw",0
VP Biden is about to go live on https://t.co/c0F9NPZ9dY. Tune in for a live behind-the-scenes preview from Scranton.,0
"""Everyone is entitled to be treated with dignity and respect... and America can be defined in one single word — 'possibilities.'” -VP Biden",1
"""She understands what it means to...young girls...when it's President Hillary Rodham Clinton. It will change their lives."" -VP Biden",0
"""Hillary Clinton. She’s always been there. That’s her life story. And let's state the obvious—that is not Donald Trump’s story."" -VP",0
"""[Trump] is trying to tell us he cares about the middle class? Give me a break... That's such a bunch of malarkey!"" -VP Biden",1
"""On every issue that matters most to our security, Donald Trump has no clue what it takes to lead this great country."" -VP Biden",0
"""Trump’s ideas are not only profoundly wrong. They’re very dangerous. They’re very un-American."" -VP Biden",1
"""It is never, never, never ever been a good bet to bet against the United States of America."" -VP Biden",1
"Scranton, she has your back. Do you have hers? Visit https://t.co/tu6W6eS9xR to make sure you're ready to vote for Hillary in November. -Joe",0
"We are America, and we're second to none. Together, let's elect @HillaryClinton the next President. https://t.co/F7K3fplY09",1
"Eight years ago today, and the progress we've made is remarkable. —Joe https://t.co/E54GhFlMq0 https://t.co/uTNNqr37ss",1
Joe and Hillary went home to Scranton. Take a behind-the-scenes look at their visit: https://t.co/xdiqa0dbdP,1
We're fighting for the middle-class workers who make America great. Follow along as VP Biden is back in Ohio today. https://t.co/lJUMetkav0,1
"""My biggest problem with Donald Trump... is the way he treats people."" -VP Biden",1
"""I know I would not be standing here today as Vice President without you all – without the American Labor movement."" -VP Biden",0
"""The neighborhood you come from is where your character is etched. Where your values are set."" -VP Biden https://t.co/DQ99r0Od7e",1
"""[Trump] was born with a silver spoon in his mouth that he's now choking on because his foot's in his mouth along with the spoon."" -VP Biden",2
"""This ain't your father's Oldsmobile. This ain't your father's Republican Party."" -VP Biden",0
"""It's about the stuff we're made of. It's about our values... Hillary gets it in her gut. She gets it."" -VP Biden",0
"""My name's Joe Biden, I'm for @HillaryClinton and @Ted_Strickland. And Donald Trump is dangerous."" -VP Biden",1
"The Vice President is talking to you live from UAW Local 1714 in Warren, Ohio. Tune in now: https://t.co/7HFnJ3pr4v",0
"When you give the American people a chance, they'll never let you down. Happy to be here in Ohio today. -Joe https://t.co/0P5mjivYHJ",0
VP Biden is on his last stop of the day in Ohio. Watch him speak live from UAW Local 1005 right now: https://t.co/dMG56mjHhy,0
"""My dad used to have an expression...don't tell me what you value. Show me your budget — I will tell you what you value."" -VP Biden",1
"""They said we'd never make more than 6 million cars a year again. We made 17 million last year!"" -VP Biden",1
"Folks, we've got to elect @HillaryClinton and take back the Senate. Let's roll up our sleeves and get to work. -Joe https://t.co/7MyhWs9sAc",2
Fights for working people. Respects immigrants. Good taste in sunglasses. @timkaine is ready to be Vice President. https://t.co/vswV07WOZW,1
Every woman in this country deserves to be free from harm and from fear. Proud to celebrate 22 years of the Violence Against Women Act. -Joe,2
"On VAWA's 22nd anniversary, join VP Biden and recommit to fighting to end domestic violence: https://t.co/AMoKY0OkUQ https://t.co/PKjhVgaIG3",0
Doughnuts &amp; volunteers help fuel this campaign. Happy to bring some treats &amp; say thanks in Charlotte this week. -Joe https://t.co/tRQ3nuh24Y,1
Take it from those who have been there - Trump is not ready for the responsibility of being president: https://t.co/MCmcwcOwju,2
"Tonight, @HillaryClinton proved she is ready to be President — and Donald Trump proved he is not. #debatenight https://t.co/Zeq5iF09Bc",2
Register and vote for Democrats like @HillaryClinton and @KatieMcGintyPA: https://t.co/tu6W6eS9xR #iRegistered #VoterRegistrationDay https://t.co/SAyxI29a6C,1
VP Biden is back in Philadelphia and taking over @TheDemocrats' Instagram from the campaign trail. Follow along: https://t.co/Tjybk1cUg7 https://t.co/u8tjeXlHQq,1
"Listen to Vice President Biden — go to https://t.co/Hy8C4mIL2M, register to vote, and make your voice count for @HillaryClinton. https://t.co/5NxqbgUSb8",1
One thing's clear: @TimKaine and Hillary have hardworking Americans' backs. The VP's office is in good hands. –Joe #VPDebate,2
The words are demeaning. Such behavior is an abuse of power. It’s not lewd. It’s sexual assault. –Joe,2
“Hillary is going to need a Democratic Senate.” –VP Biden campaigning with @CatherineForNV,1
“Wealthy people are good people… But one thing they don’t need is more tax breaks.” –VP Biden,1
“She will not back down. She will fight like hell for all of those things that affect people’s lives.” –VP Biden supporting @CatherineForNV,1
"""Please, please, please, up until the polls close, do everything you can.” –VP Biden

https://t.co/I7XFm9x7z2",0
Let’s give Hillary a Senate she can work with. https://t.co/tk0KI3cGeE,1
"When your advisers call folks who can't afford nannies ""the little people,"" it's clear you don't understand America. https://t.co/CgxS5qyxDH",1
Be one of the millions of Americans who vote before Election Day. Head to https://t.co/tu6W6eS9xR for more information. https://t.co/rVsdNYv6Vd,2
"“It’s really, really important that we elect @Maggie_Hassan.” –VP Biden

https://t.co/kApFio7VTD",0
“Our system is built on the notion of consensus. @Maggie_Hassan knows how to do that without yielding on principle.” –VP Biden #NHTogether,0
“No one can compete with us… America never bows… We will own the finish line.” –VP Biden in Pennsylvania  🇺🇸 🇺🇸 🇺🇸,1
Being a Democrat has always meant buckling down and getting it done for working people. https://t.co/8u0HwVyrlc,1
"""Can you imagine any president getting up at 3:30 in the morning and tweeting vitriol... What does that say about who we are?"" -VP Biden",1
"""[Trump] is thoroughly unqualified based on his conduct, his abuse of power, and his lack of substantive knowledge."" -VP Biden at @ChathamU",1
"""You can tell a lot about a candidate...by looking at the people who oppose her."" -VP Biden supporting @KatieMcGintyPA",0
"""@KatieMcGintyPA knows who built the middle class, and you should if you don’t: L-A-B-O-R. Organized labor built the middle class."" -VP",0
"""Republicans talk about productivity. They haven't produced anything that generates economic growth so far. Not a joke."" -VP at @ChathamU",1
"""Americans never bow. Americans never bend. We never break. We endure, we overcome, and we continually move forward."" -VP Biden",1
"""Folks, there's only 14 days left until Election Day....go vote!"" -VP Biden
https://t.co/Hy8C4mIL2M",0
"Take it from the Vice President, you've got to make a plan to vote. https://t.co/Q1hvj18XY3 https://t.co/pVVTcI3Vm0",1
"I won my first election to the Senate by a little over 3,000 votes. I’m deadly serious when I say showing up matters. Your vote counts. https://t.co/N1IsL67Srm",2
We have to elect @HillaryClinton in 5 days. But she has got to have a Congress to work with. Vote down the line.,1
"We’ve got a lot of good Senate candidates to vote for. People committed to doing the hard work, who will never stop fighting for you. https://t.co/HL0QgP5z8T",1
"We are just getting started. Our best days are ahead of us. Do your part. Vote. And bring a friend. —Joe 

https://t.co/kApFiopxid https://t.co/CKoqFqAJf0",0
“Johnson says the jury is still out on climate change… talk about being out of it.” —VP campaigning with @russfeingold #votebluewi,1
"“This guy not only doesn’t want to raise the minimum wage, he doesn’t think there should be a federal minimum wage.” —VP on Sen. Ron Johnson",0
"""This man is totally, thoroughly... unprepared and unqualified to be the Commander-in-Chief of the United States of America."" —VP on Trump",0
"""These guys… seem to be carbon copies of each other."" —VP Biden on Ron Johnson and Donald Trump. #votebluewi",0
"""When we took office, the unemployment rate was above 10%. It's now below 5%."" —VP Biden #Progress #votebluewi",0
"""I don’t know anybody, in the neighborhoods I grew up in, who could go 3 months without a paycheck."" —VP 

Democrats believe in paid leave.",0
"""My word as a Biden — I've never been more optimistic about the prospects of the United States than I am this very day."" —VP Biden",0
"""We will own the finish line in the 21st century. God love you, go out and vote, vote, vote!"" —VP Biden 
https://t.co/kApFiopxid
#votebluewi",0
"""Give the people a chance. Ordinary people can do extraordinary things. I'm counting on you to do extraordinary things."" https://t.co/wEWNUjl7hC",1
Can you step up to knock on doors or make calls? We need your help electing Democrats at all levels: https://t.co/4YOcuPybxB https://t.co/EUC2M2s5C2,1
Election Day is nearly here! Find your polling place and everything you need to vote on Tuesday: https://t.co/Hy8C4mIL2M https://t.co/czvIzw9qkS,1
We need your help to make calls and ensure every voter turns out to cast their ballot for Democrats tomorrow: https://t.co/31F60tiAC9 https://t.co/ROChevjn9W,1
"""Folks, tomorrow. Tomorrow is... going to impact on your lives like no other tomorrow."" -VP Biden at @FAMU_1887 
https://t.co/Hy8C4mIL2M",1
"""One of my proudest accomplishments was writing the Violence Against Women Act — which Marco voted against last time."" –VP Biden in FL",0
"""Character is destiny—you've got a guy running... who doesn't have the courage to stand up and say I won't vote for him."" —VP on Marco Rubio",0
"""This is the person, along with Donald Trump, who says we should not be spending money on Pell Grants."" —VP Biden on Rubio at @FAMU_1887",0
"""12 years of education is not enough in the 21st century... simply not enough."" —VP 
Dems want to prioritize sending students to college.",0
"""Vote! Get your friends out — every single vote counts."" -VP Biden
https://t.co/Hy8C4mIL2M",0
You've got to have a plan. Make one before Tuesday. https://t.co/xghcJF6D9n,1
"We're not just voting for us. We're voting for our kids, our grandkids, and future generations. Don't let them down: https://t.co/Hy8C4mIL2M https://t.co/KgH2oTdoWf",2
"""There has never been a more important tomorrow in the modern electoral history of the United States of America."" -VP Biden with @timkaine",1
"""We have a responsibility not only to vote... but to bring this country together when tomorrow is over."" -VP Biden with @timkaine",0
"""We're on the precipice of an American century like we've never ever thought of before."" -VP Biden with @timkaine",0
"""Every time there's a problem in Congress, I get sent to the Hill. Tim, get ready!"" -VP Biden with @timkaine",0
"""@timkaine and I believe, we really believe, that there's no reason why we can't do so much better politically."" -VP Biden",0
"""We are endowed by our creator with certain inalienable rights. EVERYONE is endowed with those rights."" -VP Biden with @timkaine",0
"""If we come together, there's nothing, nothing that can stop us."" -VP Biden with @timkaine",0
"""We're America! We don't scare easily... We never bow. We never bend. We never break."" -VP Biden with @timkaine 🇺🇸 🇺🇸 🇺🇸",1
"""Let's make history tomorrow. Let's send a signal to the rest of the world that America is still the brightest beacon of hope."" -VP Biden",1
"1. Make sure you know how to vote today: https://t.co/Hy8C4mIL2M
2. Get on the phone and make sure others do, too: https://t.co/tS5yvtd2iK https://t.co/OOoJhZf6p1",1
Vice President Biden on the importance of electing senators who will come together and work for every American: https://t.co/unK1ry1hfG https://t.co/HrdoPCf7iu,1
We've come so far and all the progress we've made is at stake. You've got to vote. Bring a friend and get it done: https://t.co/Hy8C4mIL2M https://t.co/o3NyzpzUHj,1
There are world-class candidates running at all levels in this election. Vote down the line for Democrats who will keep us moving forward. https://t.co/8Y5dX89QW7,1
"Folks, don't forget to stay in line! If you're in line when polls close, you're entitled to cast your ballot. https://t.co/NuF8byPfsS https://t.co/LGkpzd7Ang",1
We cannot yield an inch on all the progress we have made on civil rights and human rights.,2
"Now more than ever, we must work hard to preserve everyone's shot at the American Dream. Today Jill &amp; I are proud to launch @BidenFoundation",2
From fighting cancer to changing the culture on domestic violence — we’re just getting started. Join us: https://t.co/QHaFokMnrZ,2
"Our tolerance and diversity make America great. We are safer and stronger when we welcome the brightest, best and bravest with open arms. https://t.co/axggT3DRiZ",2
Incredible performance from my friend @LadyGaga. You amaze me — and not just onstage. Proud to work with you to end sexual assault. #ItsOnUs https://t.co/ZOva2lpAOZ,3
Congratulations @TomPerez - You will help ensure our party continues to fight for economic fairness and for all to be treated with dignity.,2
"Standing up for women is the cause of my life. We must change our culture to end violence against women #IWD2017
https://t.co/0t5nS9eGEW",2
Jill and I were honored to take the stage today at #SxSW. Join us in seizing the urgency of now to end cancer as we know it. https://t.co/TemXB9baJQ,2
This fight is personal for Jill and me.  It’s personal for almost every American.,1
"Today at #SxSW, we’re laying out how we’ll harness the momentum of the past year to make real progress. https://t.co/9nWDw27hhm",1
"Like many other Irish Americans, I’m proud of my Irish heritage and of my family’s contributions to our nation.",1
"Last year I had the privilege of walking down the streets my great-great grandfather once walked, in County Louth, Ireland. https://t.co/GsvB7DPCXk",2
Jill and I -- and the whole Biden family -- wish everyone a very safe and happy St. Patrick’s Day.,2
Checks &amp; balances? Chair of cmte investigating WH can't share info w/ WH. McCain is right: Need select committee!,2
Every American who worries about getting health care when they get sick can breathe a sigh of relief today.,2
The correct word for sex without consent is rape. Period. #ItsOnUs to know the signs and to stop it. https://t.co/yGBRIKiHod,2
I’m proud to continue my work on national security issues through the new @PennBiden Center for Diplomacy and Global Engagement.,2
I am confident America is better positioned than any other nation in the world to lead in the 21st century.,0
.@PennBiden will work to defend &amp; amend the liberal international order so that it sustains American prosperity and works for everyone.,1
Follow @PennBiden to get involved and check out the livestream of my conversation on foreign policy with @Penn president Amy Gutmann today.,1
.@PennBiden @Penn Join me as I discuss foreign policy with @Penn president Amy Gutmann. @PennBiden https://t.co/Siou5b7jTC,0
"Today, I called on students across the country to speak out and step in to stop sexual assault. #ItsOnUs",2
"Being an American means being treated equally under the law, no matter who you are or who you love https://t.co/XiPAcWTMgD",2
"It's good to be home. Hope to see you, @UDelaware, on The Green today at noon! #BidenInstitute #BlueHens #BidenIsBack",1
".@Udelaware is my home, been with me every step of the way. Today, it felt like I never left. I am so proud to launch the #BidenInstitute https://t.co/90XBT0tD1N",2
"#BidenInstitute’s goal is to create a world-class destination for scholars, policymakers, activists and leaders.",1
"Our mission is to influence, shape and work to solve tough problems facing the nation.",1
"When faced with crimes of hate and inhumanity, every person of conscience must speak out in support of #LGBT rights https://t.co/crzQTFQKmS",2
"Boston represents what it means to never yield, never cower, never stand down &amp; lead the way. America owns the finish line. #OneBostonDay",2
"Dan Rooney embodied everything I was raised to believe being Irish meant – generosity, decency, warmth, dignity &amp; a truly genuine spirit.",2
"Day of shame in Congress. Protections for pre-existing conditions, mental health, maternity care, addiction services -- all gone.",3
Millions of Americans will lose coverage. Up to the Senate now. Hoping for courage to return.,2
"To the teacher who inspires me every day, and all the other amazing teachers changing lives, Happy #NationalTeachersDay! https://t.co/cismp3x67d",2
LGBT rights are human rights. Prejudice is prejudice; inhumanity is inhumanity.  #IDAHOT #IDAHOT2017 https://t.co/XyAWDqAtAJ,2
"Great to see Mayor @marty_walsh, and hear about everything he's doing to keep Boston strong. https://t.co/U74RGLciBb",1
Zbigniew Brzezinski's brilliant strategic mind enriched American foreign policy for decades--his distinctive voice will be greatly missed.,1
"To our nation's fallen troops: we thank you and will never forget. To their families: remember, you are never alone.",2
Climate change is an existential threat to our future—staying in #ParisAgreement is the best way to protect our children &amp; global leadership,2
America has always thought BIG. It’s stamped into our DNA.,2
Our politics has become too small and petty. We’re better than this.,1
It’s time to remember who we are as Americans: Giving EVERYONE the opportunity to achieve the impossible.,1
America is at its best when we’re OPTIMISTIC and we THINK BIG.,1
There’s no one better positioned on Earth to lead the world in the 21st century than America. We just have to believe it.,1
"It's time for big dreams and #AmericanPossibilities. If you're ready to elect folks who agree, say you're in: https://t.co/HyJR0b0KxA https://t.co/nmvlgZfKYN",2
We're already feeling impacts of climate change. Exiting #ParisAgreement imperils US security and our ability to own the clean energy future,2
"Congrats to Ambassador Andy Young, a dear friend and inspiration, on 85 years. Wish I could be in Atlanta tonight for AJY Leadership Awards.",1
"Great to be with @PennBiden in Athens. A Europe whole, free, &amp; at peace remains vital to U.S. security–as it has been for the past 7 decades",1
Honored to see Ecumenical Patriarch Bartholomew in Athens – his leadership on climate change and the environment is the example we need now https://t.co/VO2zdVc3Gc,1
